id,gender,entity_code,person_query_id,approved,current_situation,score_risk,score_nosis,socioeconomic_level,cda,rate,term,min_term,max_amount,birthday,informed,tries,created_at,updated_at
768295,0,027,707272,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:56:37","2022-08-30 17:05:50"
768294,0,011,707270,1,1,456.25,134,D2,Aprobado,107,4,4,5000.00,1957-04-07,0,1,"2022-08-30 13:56:25","2022-08-30 13:56:31"
768293,0,285,614117,1,4,601.25,1,C3,Aprobado,107,4,4,20000.00,1975-09-30,0,1,"2022-08-30 13:56:18","2022-08-30 13:56:22"
768292,1,072,707269,1,1,416.25,1,D1,Aprobado,107,4,4,5000.00,1985-10-28,0,1,"2022-08-30 13:56:10","2022-08-30 13:56:18"
768291,0,027,707268,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:55:41","2022-08-30 13:55:48"
768290,0,011,707267,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:55:26","2022-08-30 19:08:26"
768289,0,014,707266,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:54:58","2022-08-30 13:55:04"
768288,0,011,707265,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:54:55","2022-08-30 13:55:02"
768287,0,011,707264,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:54:53","2022-08-30 13:54:59"
768286,0,072,707262,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:54:33","2022-08-30 13:54:41"
768285,0,027,707261,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:53:58","2022-08-30 13:54:04"
768284,0,011,707260,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:53:46","2022-08-30 13:53:53"
768283,0,011,707167,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:53:25","2022-08-30 13:53:30"
768282,0,011,707258,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:52:52","2022-08-30 13:52:59"
768281,0,014,543723,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:52:29","2022-08-30 14:06:58"
768280,0,011,707256,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:52:21","2022-08-30 13:52:29"
768279,1,034,707255,1,1,423.75,137,D1,Aprobado,107,4,4,5000.00,1988-02-18,0,1,"2022-08-30 13:52:20","2022-08-30 13:52:28"
768278,0,011,707253,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:51:52","2022-08-30 13:54:20"
768277,0,017,707252,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:51:41","2022-08-30 13:53:35"
768276,0,011,707251,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:51:37","2022-08-30 13:51:44"
768275,0,072,707249,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:51:31","2022-08-30 13:51:38"
768274,0,011,707246,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:50:53","2022-08-30 13:54:33"
768273,1,011,563251,1,1,508.75,88,C2,Aprobado,1000,4,4,18000.00,1995-03-22,0,1,"2022-08-30 13:50:42","2022-08-30 13:50:46"
768272,1,285,545629,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:49:56","2022-08-30 13:50:01"
768271,0,011,707244,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:49:48","2022-08-30 13:54:42"
768270,0,011,707243,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:49:45","2022-08-30 13:49:52"
768269,1,259,667206,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:49:43","2022-08-30 13:49:47"
768268,0,007,707242,1,1,547.5,180,C1,Aprobado,1000,4,4,24000.00,1976-11-23,0,1,"2022-08-30 13:49:39","2022-08-30 13:49:48"
768267,0,020,707241,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:49:26","2022-08-30 13:49:33"
768266,1,285,707240,1,1,620,197,C3,Aprobado,1000,4,4,20000.00,1992-09-28,0,1,"2022-08-30 13:49:18","2022-08-30 13:49:24"
768265,1,072,707236,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,"2022-08-30 13:48:17","2022-08-30 16:48:58"
768264,1,007,707234,1,1,468.75,340,C2,Aprobado,1000,4,4,12000.00,1985-05-16,0,1,"2022-08-30 13:48:02","2022-08-30 13:48:09"
768263,0,285,707233,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:47:57","2022-08-30 13:48:03"
768262,0,285,707232,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:47:53","2022-08-30 13:48:01"
768261,0,011,707231,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:47:49","2022-08-30 13:47:56"
768260,1,285,707230,1,3,502.5,1,D1,Aprobado,107,4,4,8000.00,1948-11-21,0,1,"2022-08-30 13:47:26","2022-08-30 13:47:33"
768259,1,014,707228,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:47:07","2022-08-30 13:47:14"
768258,1,007,707143,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:46:30","2022-08-30 13:46:34"
768257,1,007,707227,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:46:22","2022-08-30 13:46:28"
768256,1,020,707226,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:46:00","2022-08-30 13:46:08"
768255,0,072,707225,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:45:52","2022-08-30 13:46:00"
768254,1,011,707224,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:45:47","2022-08-30 13:45:54"
768253,1,011,707221,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:45:28","2022-08-30 13:45:35"
768252,1,034,541377,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:45:22","2022-08-30 13:45:26"
768251,0,034,707220,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:45:19","2022-08-30 13:45:26"
768250,1,015,707218,1,1,537.5,78,C1,Aprobado,1000,4,4,5000.00,1973-08-20,0,1,"2022-08-30 13:45:07","2022-08-30 13:45:15"
768249,0,011,707219,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:44:59","2022-08-30 13:45:15"
768248,0,014,707215,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:44:52","2022-08-30 13:52:33"
768247,1,007,707212,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:44:46","2022-08-30 13:44:55"
768246,0,034,707210,1,1,515,1,C2,Aprobado,1000,4,4,5000.00,1972-12-23,0,1,"2022-08-30 13:44:18","2022-08-30 13:44:26"
768245,1,285,702212,1,1,522.5,1,C3,Aprobado,1000,4,4,14000.00,1987-12-04,0,1,"2022-08-30 13:44:04","2022-08-30 13:44:09"
768244,1,014,707209,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:43:59","2022-08-30 13:49:15"
768243,1,150,707207,1,1,667.5,634,C1,Aprobado,1000,4,4,5000.00,1978-06-30,0,1,"2022-08-30 13:43:16","2022-08-30 13:43:22"
768242,1,014,707204,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:42:41","2022-08-30 13:42:49"
768241,0,150,707203,1,5,440,1,C2,Aprobado,107,4,4,5000.00,1992-02-12,0,1,"2022-08-30 13:42:19","2022-08-30 13:42:27"
768240,0,285,707202,1,1,591.25,8,C3,Aprobado,1000,4,4,14000.00,1995-04-27,0,1,"2022-08-30 13:42:08","2022-08-30 13:42:15"
768239,1,007,707199,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:41:23","2022-08-30 13:41:30"
768238,0,011,707198,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:41:18","2022-08-30 13:41:24"
768237,0,020,707197,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:40:59","2022-08-30 13:55:29"
768236,0,285,707065,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:40:41","2022-08-30 18:01:19"
768235,1,072,707195,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:40:20","2022-08-30 13:40:27"
768234,1,020,707193,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:40:02","2022-08-30 13:40:09"
768233,0,097,707191,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:39:48","2022-08-30 13:39:55"
768232,1,014,707188,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:39:23","2022-08-30 13:39:30"
768231,0,011,707186,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:39:16","2022-08-30 13:39:23"
768230,0,011,707185,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:38:59","2022-08-30 15:06:37"
768229,1,011,707184,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:38:51","2022-08-30 13:38:58"
768228,1,014,707182,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:38:45","2022-08-30 13:38:51"
768227,1,259,707181,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:38:31","2022-08-30 13:40:11"
768226,1,017,707177,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:37:36","2022-08-30 13:39:07"
768225,0,072,707176,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:37:33","2022-08-30 13:37:40"
768224,0,014,686477,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:36:33","2022-08-30 13:36:37"
768223,0,017,707171,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:36:03","2022-08-30 13:36:10"
768222,0,011,707169,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:35:42","2022-08-30 13:41:37"
768221,1,014,707168,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:35:39","2022-08-30 13:35:45"
768220,1,285,622909,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:34:54","2022-08-30 13:34:58"
768219,1,011,707164,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:34:35","2022-08-30 13:53:12"
768218,1,285,707162,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:34:30","2022-08-30 13:43:14"
768217,1,027,707159,1,5,468.75,1,C3,Aprobado,107,4,4,8000.00,1992-07-27,0,1,"2022-08-30 13:34:01","2022-08-30 13:34:08"
768216,1,259,707158,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:34:00","2022-08-30 13:34:07"
768215,1,017,707157,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:33:58","2022-08-30 13:34:05"
768214,0,011,707156,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:33:54","2022-08-30 13:34:01"
768213,0,072,707155,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:33:38","2022-08-30 13:33:46"
768212,0,027,707154,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:33:37","2022-08-30 13:33:44"
768211,1,011,707153,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:33:11","2022-08-30 13:35:40"
768210,0,072,707150,1,1,560,136,C2,Aprobado,1000,4,4,18000.00,1977-03-15,0,1,"2022-08-30 13:32:49","2022-08-30 13:32:56"
768209,1,020,552360,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:32:45","2022-08-30 14:06:27"
768208,1,259,707148,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:32:18","2022-08-30 13:46:42"
768207,0,014,689120,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:31:59","2022-08-30 13:32:04"
768206,0,014,707144,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:31:53","2022-08-30 13:32:00"
768205,1,285,707141,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:30:31","2022-08-30 13:30:39"
768204,1,014,707140,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:30:24","2022-08-30 13:30:31"
768203,0,014,707139,1,5,508.75,1,C3,Aprobado,107,4,4,14000.00,1981-12-24,0,1,"2022-08-30 13:30:23","2022-08-30 13:30:31"
768202,1,014,707138,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:30:22","2022-08-30 13:30:29"
768201,1,027,707137,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:30:01","2022-08-30 13:36:05"
768200,0,014,707136,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:29:20","2022-08-30 13:29:27"
768199,0,011,686987,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:29:18","2022-08-30 13:29:23"
768198,0,011,707135,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:29:16","2022-08-30 13:29:23"
768197,1,007,707134,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:29:10","2022-08-30 13:29:16"
768196,1,072,707095,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:29:05","2022-08-30 13:29:09"
768195,0,072,707133,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:28:54","2022-08-30 13:29:00"
768194,0,011,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:28:45","2022-08-30 13:28:46"
768193,0,014,707132,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:28:34","2022-08-30 13:28:41"
768192,1,072,707127,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:27:27","2022-08-30 13:27:34"
768191,1,011,707126,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:27:27","2022-08-30 13:27:34"
768190,1,014,707124,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:26:27","2022-08-30 13:32:45"
768189,1,011,707123,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:26:24","2022-08-30 13:29:08"
768188,1,020,707122,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:26:21","2022-08-30 13:30:49"
768187,0,285,707121,1,1,676.25,46,C2,Aprobado,1000,4,4,24000.00,1977-07-05,0,1,"2022-08-30 13:25:58","2022-08-30 13:26:07"
768186,1,285,707120,1,5,523.75,1,D1,Aprobado,107,4,4,8000.00,1983-07-24,1,1,"2022-08-30 13:25:53","2022-08-30 16:23:32"
768185,1,007,707115,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:25:14","2022-08-30 13:25:21"
768184,0,072,707114,1,1,421.25,250,C3,Aprobado,1000,4,4,8000.00,1986-08-06,0,1,"2022-08-30 13:24:54","2022-08-30 13:25:01"
768183,1,072,707113,1,1,426.25,175,C3,Aprobado,1000,4,4,8000.00,1993-04-20,0,1,"2022-08-30 13:24:41","2022-08-30 13:24:47"
768182,0,011,707112,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:24:35","2022-08-30 13:33:54"
768181,0,285,707111,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:24:34","2022-08-30 13:24:42"
768180,1,072,707109,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:24:27","2022-08-30 13:24:35"
768179,0,011,707107,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:24:18","2022-08-30 13:24:26"
768178,0,285,671582,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:24:18","2022-08-30 13:24:22"
768177,0,083,707106,1,1,710,386,C3,Aprobado,1000,4,4,26000.00,1977-10-04,0,1,"2022-08-30 13:24:08","2022-08-30 13:24:15"
768176,0,027,707105,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:23:35","2022-08-30 13:23:43"
768175,1,072,707104,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:23:35","2022-08-30 13:23:41"
768174,1,011,707103,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:23:27","2022-08-30 13:24:36"
768173,0,011,707102,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:23:06","2022-08-30 13:23:16"
768172,0,007,707100,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:23:03","2022-08-30 13:23:11"
768171,0,011,707098,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:22:38","2022-08-30 13:22:46"
768170,0,014,707097,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:22:38","2022-08-30 13:22:45"
768169,1,097,707051,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:22:34","2022-08-30 13:22:38"
768168,1,011,707096,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:22:18","2022-08-30 13:22:24"
768167,1,072,707095,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:22:09","2022-08-30 13:24:58"
768166,0,011,707093,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:21:34","2022-08-30 13:21:41"
768165,0,007,707091,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:21:15","2022-08-30 13:21:22"
768164,0,011,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:21:03","2022-08-30 13:21:05"
768163,0,072,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:21:01","2022-08-30 13:21:02"
768162,0,072,707089,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:20:48","2022-08-30 13:20:55"
768161,1,017,707087,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:20:34","2022-08-30 13:20:43"
768160,0,011,707086,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:20:26","2022-08-30 13:20:34"
768159,1,072,707083,1,2,481.25,1,C1,Aprobado,1000,4,4,18000.00,1979-12-03,0,1,"2022-08-30 13:20:03","2022-08-30 13:20:09"
768158,0,011,707082,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:19:44","2022-08-30 13:19:51"
768157,1,014,707081,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:19:14","2022-08-30 13:19:22"
768156,0,285,707080,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:19:12","2022-08-30 13:19:20"
768155,1,011,707079,1,5,420,1,C1,Aprobado,107,4,4,18000.00,1990-01-26,1,1,"2022-08-30 13:18:40","2022-08-30 15:31:22"
768154,1,034,707078,1,1,408.75,1,C2,Aprobado,1000,4,4,5000.00,1979-12-13,0,1,"2022-08-30 13:18:27","2022-08-30 13:18:33"
768153,1,285,707077,1,1,517.5,184,D2,Aprobado,107,4,4,5000.00,1988-03-19,0,1,"2022-08-30 13:18:16","2022-08-30 13:18:23"
768152,0,017,707075,1,1,487.5,377,C3,Aprobado,1000,4,4,8000.00,1977-04-26,0,1,"2022-08-30 13:17:39","2022-08-30 13:17:45"
768151,0,285,707072,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:17:00","2022-08-30 13:17:08"
768150,1,020,707071,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:16:38","2022-08-30 13:16:45"
768149,0,034,707070,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:16:28","2022-08-30 13:20:08"
768148,1,150,707068,1,1,505,1,C3,Aprobado,1000,4,4,5000.00,1973-06-25,0,1,"2022-08-30 13:16:07","2022-08-30 13:16:15"
768147,0,027,707067,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,"2022-08-30 13:15:39","2022-08-30 13:31:03"
768146,1,011,707066,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:15:37","2022-08-30 13:15:45"
768145,0,285,707065,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,"2022-08-30 13:15:17","2022-08-30 13:28:07"
768144,0,014,707063,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:15:05","2022-08-30 13:15:14"
768143,0,097,707062,1,1,423.75,197,C3,Aprobado,1000,4,4,8000.00,1997-06-17,0,1,"2022-08-30 13:14:56","2022-08-30 13:15:03"
768142,1,011,707059,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:14:13","2022-08-30 13:14:19"
768141,0,011,707057,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:14:02","2022-08-30 13:14:09"
768140,0,259,707055,1,1,536.25,146,C3,Aprobado,1000,4,4,5000.00,1971-05-21,0,1,"2022-08-30 13:13:29","2022-08-30 13:13:36"
768139,0,011,707054,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:13:23","2022-08-30 13:13:30"
768138,0,011,707053,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:13:10","2022-08-30 13:13:18"
768137,1,011,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:12:40","2022-08-30 13:12:42"
768136,0,011,707052,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:12:19","2022-08-30 13:12:26"
768135,1,011,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:12:18","2022-08-30 13:12:19"
768134,1,097,707051,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:12:14","2022-08-30 13:12:23"
768133,1,285,707050,1,1,560,299,D1,Aprobado,107,4,4,8000.00,2001-06-11,0,1,"2022-08-30 13:11:25","2022-08-30 13:11:31"
768132,0,011,707049,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:11:22","2022-08-30 13:11:29"
768131,0,014,707048,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:11:16","2022-08-30 13:11:23"
768130,1,011,707047,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2022-08-30 13:11:07","2022-08-30 13:11:15"
768129,0,014,707046,1,3,593.75,1,C1,Aprobado,107,4,4,24000.00,1985-07-13,0,1,"2022-08-30 13:10:43","2022-08-30 13:10:51"
