id,gender,entity_code,person_query_id,approved,current_situation,score_risk,score_nosis,socioeconomic_level,cda,rate,term,min_term,max_amount,birthday,informed,tries,created_at,updated_at
943194,1,007,962909,1,1,523.75,55,C2,Aprobado,1000,4,4,19000.00,1968-01-18,0,1,"2022-11-21 11:47:48","2022-11-21 11:47:54"
943192,1,014,962907,1,1,512.5,301,D1,Aprobado,107,4,4,9000.00,1953-11-07,0,1,"2022-11-21 11:46:59","2022-11-21 11:47:05"
943188,1,285,962896,1,1,636.25,116,C2,Aprobado,1000,4,4,25000.00,1991-08-16,1,1,"2022-11-21 11:44:52","2022-11-21 12:08:53"
943178,1,007,865584,1,1,567.5,62,C1,Aprobado,1000,4,4,25000.00,1981-02-20,0,1,"2022-11-21 11:40:41","2022-11-21 11:40:43"
943167,0,097,962871,1,5,440,1,C2,Aprobado,107,4,4,13000.00,1989-01-17,0,1,"2022-11-21 11:36:13","2022-11-21 11:36:21"
943163,1,259,962866,1,1,426.25,58,C3,Aprobado,1000,4,4,5000.00,1997-06-05,0,1,"2022-11-21 11:34:08","2022-11-21 11:34:13"
943162,0,014,962865,1,1,642.5,285,C3,Aprobado,1000,4,4,21000.00,1985-12-31,0,1,"2022-11-21 11:33:42","2022-11-21 11:33:48"
943159,1,011,962859,1,5,410,1,C3,Aprobado,107,4,4,9000.00,1982-05-21,0,1,"2022-11-21 11:32:12","2022-11-21 11:32:18"
943148,1,014,823187,1,1,687.5,483,B,Aprobado,1000,4,4,34000.00,1986-06-30,1,1,"2022-11-21 11:28:19","2022-11-21 12:07:10"
943147,1,007,962842,1,5,458.75,1,C1,Observado,107,4,4,19000.00,1987-08-30,1,1,"2022-11-21 11:28:12","2022-11-21 12:07:33"
943146,0,072,962841,1,1,490,55,D1,Aprobado,107,4,4,6000.00,1955-01-19,0,1,"2022-11-21 11:27:28","2022-11-21 11:27:34"
943138,1,027,962832,1,5,440,1,C2,Aprobado,107,4,4,13000.00,1995-10-01,1,1,"2022-11-21 11:24:28","2022-11-27 00:03:11"
943133,1,014,962821,1,5,493.75,1,C2,Aprobado,107,4,4,13000.00,1986-08-04,0,1,"2022-11-21 11:20:16","2022-11-21 11:20:20"
943131,0,014,962816,1,3,593.75,1,C1,Aprobado,107,4,4,25000.00,1973-12-19,0,1,"2022-11-21 11:19:07","2022-11-21 11:19:13"
943126,0,072,962810,1,1,625,585,C2,Aprobado,1000,4,4,25000.00,1969-07-29,0,1,"2022-11-21 11:16:46","2022-11-21 11:16:50"
943124,1,014,962805,1,2,463.75,1,C3,Aprobado,1000,4,4,9000.00,1982-06-06,0,1,"2022-11-21 11:15:57","2022-11-21 11:16:04"
943123,1,011,962804,1,1,553.75,317,C1,Aprobado,1000,4,4,25000.00,1987-04-25,0,1,"2022-11-21 11:15:49","2022-11-21 11:15:54"
943117,0,014,962797,1,5,542.5,12,C3,Aprobado,107,4,4,15000.00,1983-03-05,1,1,"2022-11-21 11:15:19","2022-12-12 09:50:52"
943115,1,020,962795,1,1,565,1,C3,Aprobado,1000,4,4,15000.00,1995-03-27,0,1,"2022-11-21 11:13:56","2022-11-21 11:14:02"
943109,0,285,962788,1,1,751.25,509,C2,Aprobado,1000,4,4,31000.00,1965-11-07,0,1,"2022-11-21 11:10:32","2022-11-21 11:10:38"
943086,1,017,949449,1,1,482.5,368,C3,Aprobado,1000,4,4,9000.00,1983-03-27,0,1,"2022-11-21 10:59:32","2022-11-21 10:59:34"
943085,1,034,962751,1,2,458.75,141,C1,Aprobado,1000,4,4,5000.00,1981-10-22,0,1,"2022-11-21 10:58:58","2022-11-21 10:59:03"
943079,1,285,962739,1,2,517.5,1,C2,Aprobado,1000,4,4,19000.00,1981-08-01,0,1,"2022-11-21 10:54:20","2022-11-21 10:54:25"
943077,0,072,962733,1,1,455,357,D1,Aprobado,107,4,4,6000.00,2003-06-26,0,1,"2022-11-21 10:53:20","2022-11-21 10:53:26"
943076,0,011,962732,1,4,460,1,C2,Aprobado,107,4,4,13000.00,1987-05-07,0,1,"2022-11-21 10:53:12","2022-11-21 10:53:18"
943075,1,285,962730,1,1,666.25,42,C3,Aprobado,1000,4,4,21000.00,1986-04-25,0,1,"2022-11-21 10:52:53","2022-11-21 10:52:59"
943068,1,014,962713,1,5,488.75,1,C3,Aprobado,107,4,4,9000.00,1982-01-06,1,1,"2022-11-21 10:47:15","2022-11-21 12:03:44"
943057,0,011,962692,1,1,443.75,208,D1,Aprobado,107,4,4,6000.00,1995-11-10,0,1,"2022-11-21 10:39:17","2022-11-21 10:39:22"
943055,1,285,962689,1,2,597.5,1,C1,Aprobado,1000,4,4,25000.00,1973-03-24,0,1,"2022-11-21 10:38:29","2022-11-21 10:38:35"
943054,1,014,962688,1,1,502.5,395,D1,Aprobado,107,4,4,9000.00,1973-08-29,0,1,"2022-11-21 10:38:11","2022-11-21 10:38:16"
943039,0,011,962663,1,4,451.25,1,C2,Aprobado,107,4,4,13000.00,1977-11-22,0,1,"2022-11-21 10:27:42","2022-11-21 10:27:48"
943035,0,285,962659,1,1,676.25,37,C3,Aprobado,1000,4,4,21000.00,1986-02-23,0,1,"2022-11-21 10:26:16","2022-11-21 10:26:22"
943026,0,285,962638,1,5,552.5,1,C2,Aprobado,107,4,4,19000.00,1987-01-24,0,1,"2022-11-21 10:21:53","2022-11-21 10:21:58"
943024,1,014,962635,1,1,568.75,463,C2,Aprobado,1000,4,4,19000.00,1990-06-27,0,1,"2022-11-21 10:21:44","2022-11-21 10:21:50"
943002,1,011,962604,1,1,568.75,377,C1,Aprobado,1000,4,4,25000.00,1975-01-08,0,1,"2022-11-21 10:09:50","2022-11-21 10:09:56"
943000,0,014,962602,1,5,538.75,1,C2,Aprobado,107,4,4,19000.00,1973-04-09,0,1,"2022-11-21 10:09:47","2022-11-21 10:09:52"
942999,1,014,962600,1,5,458.75,1,C3,Aprobado,107,4,4,9000.00,1961-06-23,0,1,"2022-11-21 10:09:03","2022-11-21 10:09:08"
942996,1,011,962596,1,5,445,1,C1,Aprobado,107,4,4,19000.00,1982-01-14,0,1,"2022-11-21 10:07:44","2022-11-21 10:07:49"
942990,1,285,962579,1,3,558.75,1,C3,Aprobado,107,4,4,15000.00,1986-06-06,0,1,"2022-11-21 10:01:24","2022-11-21 10:01:30"
942988,0,285,962577,1,1,652.5,1,C3,Aprobado,1000,4,4,21000.00,1980-04-03,0,1,"2022-11-21 10:01:08","2022-11-21 10:01:15"
942982,0,034,962564,1,1,503.75,490,C2,Aprobado,1000,4,4,5000.00,1995-01-19,0,1,"2022-11-21 09:55:07","2022-11-21 09:55:13"
942975,1,015,962540,1,5,420,1,C1,Aprobado,107,4,4,5000.00,1975-08-02,0,1,"2022-11-21 09:45:50","2022-11-21 09:45:56"
942972,1,072,962531,1,2,451.25,1,C2,Aprobado,1000,4,4,13000.00,1980-06-01,0,1,"2022-11-21 09:42:49","2022-11-21 09:42:55"
942962,1,014,962512,1,1,520,1,C3,Aprobado,1000,4,4,15000.00,1974-06-05,0,1,"2022-11-21 09:34:00","2022-11-21 09:34:06"
942960,0,007,962508,1,3,473.75,1,C2,Aprobado,107,4,4,13000.00,1983-07-25,0,1,"2022-11-21 09:33:33","2022-11-21 09:33:39"
942948,1,285,852748,1,1,540,190,D2,Aprobado,107,4,4,6000.00,1990-09-15,1,1,"2022-11-21 09:15:34","2022-11-21 09:53:48"
942947,1,034,962472,1,4,440,1,C2,Aprobado,107,4,4,5000.00,1981-09-15,0,1,"2022-11-21 09:15:26","2022-11-21 09:15:33"
942946,0,285,962469,1,5,543.75,1,C3,Aprobado,107,4,4,15000.00,1989-05-29,1,1,"2022-11-21 09:13:57","2022-11-21 09:54:52"
942944,1,020,962466,1,4,635,1,C1,Aprobado,107,4,4,32000.00,1959-02-04,0,1,"2022-11-21 09:12:47","2022-11-21 09:12:54"
942941,1,285,962460,1,1,765,487,C2,Aprobado,1000,4,4,31000.00,1951-08-10,0,1,"2022-11-21 09:10:06","2022-11-21 09:10:12"
942932,0,072,962442,1,1,490,119,C2,Aprobado,1000,4,4,13000.00,1993-08-13,0,1,"2022-11-21 08:57:48","2022-11-21 08:57:55"
942931,0,097,962440,1,5,490,1,C1,Aprobado,107,4,4,19000.00,1954-08-07,1,1,"2022-11-21 08:53:34","2022-11-24 09:32:15"
942930,0,027,821152,1,5,475,1,C2,Observado,107,4,4,13000.00,1952-04-17,0,1,"2022-11-21 08:51:42","2022-11-21 08:51:44"
942923,1,285,962431,1,1,610,351,C3,Aprobado,1000,4,4,21000.00,1956-03-04,0,1,"2022-11-21 08:46:27","2022-11-21 08:46:33"
942913,1,150,962416,1,5,455,1,C2,Aprobado,107,4,4,5000.00,1988-08-04,0,1,"2022-11-21 08:38:03","2022-11-21 08:38:10"
942904,1,017,962402,1,1,408.75,1,C2,Aprobado,1000,4,4,13000.00,1995-05-11,1,1,"2022-11-21 08:24:29","2022-11-21 09:52:16"
942903,0,011,962401,1,1,480,78,C3,Aprobado,1000,4,4,9000.00,1987-10-07,0,1,"2022-11-21 08:24:08","2022-11-21 08:24:14"
942895,1,020,962390,1,2,620,1,C1,Aprobado,1000,4,4,32000.00,1962-12-01,0,1,"2022-11-21 08:14:42","2022-11-21 08:14:47"
942894,1,015,962387,1,1,508.75,1,C1,Aprobado,1000,4,4,5000.00,1983-04-09,0,1,"2022-11-21 08:11:28","2022-11-21 08:11:35"
942892,0,072,962381,1,1,505,71,C3,Aprobado,1000,4,4,15000.00,1993-09-10,0,1,"2022-11-21 08:09:02","2022-11-21 08:09:08"
942891,0,011,962378,1,1,446.25,1,C3,Aprobado,1000,4,4,9000.00,1974-08-10,0,1,"2022-11-21 08:07:17","2022-11-21 08:07:23"
942890,1,014,962376,1,4,413.75,1,D1,Aprobado,107,4,4,6000.00,1996-08-09,0,1,"2022-11-21 08:05:18","2022-11-21 08:05:23"
942879,1,007,962354,1,1,533.75,1,C1,Aprobado,1000,4,4,25000.00,1977-11-18,0,1,"2022-11-21 07:44:43","2022-11-21 07:44:48"
942877,1,007,962349,1,1,473.75,1,C3,Aprobado,1000,4,4,9000.00,1979-08-02,0,1,"2022-11-21 07:41:05","2022-11-21 07:41:11"
942859,1,285,962315,1,1,532.5,136,D1,Aprobado,107,4,4,9000.00,1992-02-10,0,1,"2022-11-21 06:40:10","2022-11-21 06:40:16"
942849,0,007,962304,1,5,448.75,1,C2,Aprobado,107,4,4,13000.00,1969-09-21,0,1,"2022-11-21 06:23:40","2022-11-21 06:23:47"
942848,0,285,962301,1,5,602.5,1,C3,Aprobado,107,4,4,21000.00,1979-05-18,0,1,"2022-11-21 06:15:15","2022-11-21 06:15:21"
942842,0,014,962291,1,1,562.5,9,D1,Aprobado,107,4,4,9000.00,1973-11-18,0,1,"2022-11-21 05:41:44","2022-11-21 05:41:50"
942828,1,011,962275,1,1,490,1,C2,Aprobado,1000,4,4,13000.00,1980-12-19,0,1,"2022-11-21 04:49:28","2022-11-21 04:49:35"
942819,1,285,962267,1,1,527.5,296,D2,Aprobado,107,4,4,6000.00,1994-11-27,0,1,"2022-11-21 03:58:13","2022-11-21 03:58:18"
942818,1,007,962265,1,1,475,435,C3,Aprobado,1000,4,4,9000.00,1986-09-23,0,1,"2022-11-21 03:53:14","2022-11-21 03:53:21"
942790,0,027,962216,1,1,550,1,C3,Aprobado,1000,4,4,15000.00,1978-08-04,0,1,"2022-11-21 02:16:10","2022-11-21 02:16:16"
942784,1,011,962204,1,1,505,1,C2,Aprobado,1000,4,4,19000.00,1990-08-14,0,1,"2022-11-21 02:04:16","2022-11-21 02:04:22"
942783,1,011,962203,1,1,405,284,C3,Aprobado,1000,4,4,9000.00,1997-05-07,0,1,"2022-11-21 02:04:14","2022-11-21 02:04:20"
942775,1,011,962191,1,1,448.75,308,C3,Aprobado,1000,4,4,9000.00,1982-11-15,0,1,"2022-11-21 01:45:44","2022-11-21 01:45:51"
942748,1,011,962150,1,5,402.5,1,C3,Aprobado,107,4,4,9000.00,1984-07-05,0,1,"2022-11-21 01:04:12","2022-11-21 01:04:18"
942741,1,014,962140,1,4,533.75,1,C3,Aprobado,107,4,4,15000.00,1978-05-27,0,1,"2022-11-21 00:57:49","2022-11-21 00:57:54"
942739,1,285,962136,1,5,463.75,1,D1,Aprobado,107,4,4,6000.00,1994-04-19,0,1,"2022-11-21 00:54:23","2022-11-21 00:54:29"
942732,1,011,962128,1,1,448.75,1,C3,Aprobado,1000,4,4,9000.00,1988-04-28,0,1,"2022-11-21 00:45:53","2022-11-21 00:45:59"
942731,0,011,962127,1,1,450,231,D1,Aprobado,107,4,4,6000.00,1981-10-10,0,1,"2022-11-21 00:44:26","2022-11-21 00:44:32"
942713,1,020,962105,1,2,470,1,C3,Aprobado,1000,4,4,9000.00,2002-03-07,0,1,"2022-11-21 00:12:08","2022-11-21 00:12:13"
942711,0,285,962102,1,5,587.5,1,C3,Aprobado,107,4,4,15000.00,1966-01-11,1,1,"2022-11-21 00:09:03","2022-12-07 09:25:16"
942707,1,014,962094,1,5,408.75,1,D1,Aprobado,107,4,4,6000.00,1983-01-03,0,1,"2022-11-21 00:03:07","2022-11-21 00:03:12"
942705,1,011,962092,1,1,565,307,C1,Aprobado,1000,4,4,25000.00,1971-10-19,0,1,"2022-11-21 00:02:19","2022-11-21 00:02:25"
942686,0,027,962058,1,1,488.75,1,D1,Aprobado,107,4,4,6000.00,2003-07-07,1,1,"2022-11-20 23:41:10","2022-11-28 09:14:50"
942683,1,017,962052,1,1,423.75,106,C3,Aprobado,1000,4,4,9000.00,1978-02-10,0,1,"2022-11-20 23:38:29","2022-11-20 23:38:35"
942681,1,007,962048,1,5,453.75,1,C1,Aprobado,107,4,4,19000.00,1969-06-26,0,1,"2022-11-20 23:36:29","2022-11-20 23:36:35"
942672,0,014,901804,1,1,692.5,409,C2,Aprobado,1000,4,4,25000.00,1958-10-29,1,1,"2022-11-20 23:30:13","2022-11-24 09:54:56"
942670,0,014,836947,1,5,567.5,18,C3,Aprobado,107,4,4,15000.00,1973-06-28,0,1,"2022-11-20 23:27:29","2022-11-20 23:27:31"
942667,1,072,962032,1,5,447.5,1,C1,Observado,107,4,4,19000.00,1983-07-27,0,1,"2022-11-20 23:23:58","2022-11-20 23:24:05"
942655,1,011,962019,1,1,513.75,238,C2,Aprobado,1000,4,4,19000.00,1985-03-14,0,1,"2022-11-20 23:10:01","2022-11-20 23:10:07"
942642,1,097,962004,1,1,503.75,352,C2,Aprobado,1000,4,4,19000.00,1986-01-31,0,1,"2022-11-20 22:59:23","2022-11-20 22:59:28"
942616,1,285,961963,1,2,587.5,19,C3,Aprobado,1000,4,4,15000.00,1991-04-28,0,1,"2022-11-20 22:29:59","2022-11-20 22:30:06"
942615,0,285,961962,1,1,707.5,1,C2,Aprobado,1000,4,4,31000.00,1959-01-11,0,1,"2022-11-20 22:29:34","2022-11-20 22:29:39"
942609,1,017,961949,1,1,508.75,116,C1,Aprobado,1000,4,4,25000.00,1983-01-26,0,1,"2022-11-20 22:23:36","2022-11-20 22:23:43"
942607,0,285,961947,1,5,522.5,1,C3,Aprobado,107,4,4,15000.00,1993-11-17,1,1,"2022-11-20 22:23:15","2022-11-21 09:47:30"
942601,0,014,961938,1,1,672.5,155,C2,Aprobado,1000,4,4,25000.00,1982-01-07,0,1,"2022-11-20 22:16:26","2022-11-20 22:16:33"
942597,0,011,961927,1,2,450,1,C3,Aprobado,1000,4,4,9000.00,1969-03-25,0,1,"2022-11-20 22:08:51","2022-11-20 22:08:56"
942594,1,007,912161,1,1,443.75,68,C3,Aprobado,1000,4,4,9000.00,1994-01-08,0,1,"2022-11-20 22:08:21","2022-11-20 22:08:22"
942591,1,072,961921,1,1,546.25,731,C2,Aprobado,1000,4,4,19000.00,1960-05-03,0,1,"2022-11-20 22:07:40","2022-11-20 22:07:45"
942577,0,011,961906,1,5,440,1,C2,Aprobado,107,4,4,13000.00,1995-11-05,1,1,"2022-11-20 21:58:49","2022-11-21 09:43:06"
942573,1,072,961901,1,1,491.25,1,C1,Aprobado,1000,4,4,19000.00,1989-11-13,0,1,"2022-11-20 21:57:18","2022-11-20 21:57:24"
942563,0,150,961881,1,5,405,1,D1,Aprobado,107,4,4,5000.00,1987-03-09,0,1,"2022-11-20 21:48:43","2022-11-20 21:48:49"
942562,1,014,961880,1,5,515,1,C1,Aprobado,107,4,4,25000.00,1978-12-09,0,1,"2022-11-20 21:48:14","2022-11-20 21:48:21"
942557,0,014,961869,1,1,533.75,1,D1,Aprobado,107,4,4,9000.00,1996-10-14,0,1,"2022-11-20 21:43:23","2022-11-20 21:43:28"
942550,1,014,961861,1,2,582.5,15,C1,Aprobado,1000,4,4,25000.00,1977-12-02,0,1,"2022-11-20 21:41:40","2022-11-20 21:41:47"
942541,1,072,961845,1,1,415,151,D1,Aprobado,107,4,4,6000.00,1997-03-30,0,1,"2022-11-20 21:31:01","2022-11-20 21:31:06"
942536,1,011,929149,1,1,413.75,296,D1,Aprobado,107,4,4,6000.00,1990-07-07,1,1,"2022-11-20 21:25:49","2022-11-21 09:43:45"
942532,1,014,961830,1,5,463.75,1,C3,Aprobado,107,4,4,9000.00,1988-10-20,0,1,"2022-11-20 21:22:35","2022-11-20 21:22:41"
942528,1,007,961825,1,1,423.75,234,C3,Aprobado,1000,4,4,9000.00,1984-02-23,0,1,"2022-11-20 21:19:46","2022-11-20 21:19:51"
942519,1,011,961820,1,1,445,712,D1,Aprobado,107,4,4,6000.00,1960-07-16,0,1,"2022-11-20 21:15:04","2022-11-20 21:15:08"
942513,1,014,961813,1,5,430,1,C3,Aprobado,107,4,4,9000.00,1979-11-23,0,1,"2022-11-20 21:12:37","2022-11-20 21:12:43"
942512,1,072,961812,1,1,445,91,C3,Aprobado,1000,4,4,9000.00,1996-10-31,0,1,"2022-11-20 21:12:06","2022-11-20 21:12:11"
942503,0,072,961797,1,1,466.25,444,D1,Aprobado,107,4,4,6000.00,1996-04-11,0,1,"2022-11-20 21:04:59","2022-11-20 21:05:04"
942500,0,017,961793,1,1,522.5,438,D1,Aprobado,107,4,4,9000.00,1973-01-22,0,1,"2022-11-20 21:04:00","2022-11-20 21:04:05"
942491,0,072,961780,1,1,540,18,D1,Aprobado,107,4,4,9000.00,1946-05-19,0,1,"2022-11-20 20:58:48","2022-11-20 20:58:55"
942490,0,011,961777,1,1,427.5,595,D2,Aprobado,107,4,4,6000.00,1975-08-24,1,1,"2022-11-20 20:57:40","2022-11-21 09:38:01"
942485,0,017,961772,1,1,418.75,351,C3,Aprobado,1000,4,4,9000.00,1998-11-21,1,1,"2022-11-20 20:55:40","2022-12-02 09:19:53"
942483,1,014,961768,1,1,583.75,137,C2,Aprobado,1000,4,4,19000.00,1979-09-03,0,1,"2022-11-20 20:54:01","2022-11-20 20:54:06"
942480,1,020,961766,1,1,728.75,458,C1,Aprobado,1000,4,4,38000.00,1983-03-13,0,1,"2022-11-20 20:53:09","2022-11-20 20:53:15"
942473,1,014,961753,1,1,632.5,852,C1,Aprobado,1000,4,4,32000.00,1988-07-07,0,1,"2022-11-20 20:44:48","2022-11-20 20:44:54"
942463,1,020,961740,1,5,565,1,C2,Aprobado,107,4,4,19000.00,1987-05-14,1,1,"2022-11-20 20:35:36","2022-11-26 23:44:10"
942454,0,285,961728,1,1,696.25,190,C2,Aprobado,1000,4,4,25000.00,1984-01-27,0,1,"2022-11-20 20:29:16","2022-11-20 20:29:22"
942435,0,027,961688,1,1,557.5,308,D1,Aprobado,107,4,4,9000.00,1954-09-02,0,1,"2022-11-20 20:08:44","2022-11-20 20:08:50"
942425,1,034,961671,1,1,498.75,336,A,Aprobado,1000,4,4,5000.00,1961-04-08,0,1,"2022-11-20 20:00:41","2022-11-20 20:00:47"
942416,0,017,961657,1,1,478.75,1,C2,Aprobado,1000,4,4,13000.00,1972-02-05,0,1,"2022-11-20 19:48:50","2022-11-20 19:48:54"
942399,1,011,961634,1,5,421.25,1,C2,Aprobado,107,4,4,13000.00,1983-09-26,0,1,"2022-11-20 19:36:44","2022-11-20 19:36:49"
942396,1,011,961629,1,2,425,1,C1,Aprobado,1000,4,4,19000.00,1992-07-11,0,1,"2022-11-20 19:34:59","2022-11-20 19:35:06"
942386,1,011,961614,1,1,496.25,175,C3,Aprobado,1000,4,4,9000.00,1993-05-02,0,1,"2022-11-20 19:24:08","2022-11-20 19:24:14"
942381,0,072,961606,1,1,550,30,C1,Aprobado,1000,4,4,25000.00,1997-08-13,0,1,"2022-11-20 19:20:46","2022-11-20 19:20:51"
942379,1,020,961605,1,5,485,1,C3,Aprobado,107,4,4,9000.00,1987-05-30,0,1,"2022-11-20 19:20:32","2022-11-20 19:20:37"
942377,1,007,961602,1,2,413.75,26,C1,Aprobado,1000,4,4,19000.00,1994-03-04,1,1,"2022-11-20 19:19:48","2022-11-21 09:26:09"
942376,1,150,961601,1,1,465,1,C3,Aprobado,1000,4,4,5000.00,1990-12-14,1,1,"2022-11-20 19:19:27","2022-11-30 09:41:18"
942370,0,014,961588,1,5,538.75,1,C2,Aprobado,107,4,4,19000.00,1980-08-17,0,1,"2022-11-20 19:15:45","2022-11-20 19:15:51"
942356,0,072,961566,1,1,521.25,129,C2,Aprobado,1000,4,4,19000.00,1988-02-20,0,1,"2022-11-20 19:00:17","2022-11-20 19:00:23"
942355,1,007,961565,1,1,417.5,350,C3,Aprobado,1000,4,4,9000.00,2002-09-23,0,1,"2022-11-20 19:00:11","2022-11-20 19:00:17"
942350,0,285,904692,1,1,645,108,C3,Aprobado,1000,4,4,21000.00,1972-05-24,0,1,"2022-11-20 18:55:02","2022-11-20 18:55:04"
942347,1,285,904793,1,1,527.5,1,D1,Aprobado,107,4,4,9000.00,1997-03-18,0,1,"2022-11-20 18:53:06","2022-11-20 18:53:08"
942340,0,072,961537,1,5,437.5,1,C2,Aprobado,107,4,4,13000.00,1978-11-16,0,1,"2022-11-20 18:45:33","2022-11-20 18:45:39"
942331,0,007,961512,1,1,506.25,10,C3,Aprobado,1000,4,4,15000.00,1986-07-25,0,1,"2022-11-20 18:31:39","2022-11-20 18:31:45"
942316,1,020,961489,1,1,531.25,69,D2,Aprobado,107,4,4,6000.00,1992-10-11,0,1,"2022-11-20 18:22:04","2022-11-20 18:22:10"
942315,0,072,961488,1,1,416.25,254,D1,Aprobado,107,4,4,6000.00,1993-05-12,0,1,"2022-11-20 18:21:30","2022-11-20 18:21:41"
942313,0,034,961485,1,5,473.75,1,C2,Aprobado,107,4,4,5000.00,1981-08-10,0,1,"2022-11-20 18:20:29","2022-11-20 18:20:35"
942302,0,072,961466,1,5,466.25,1,C3,Aprobado,107,4,4,9000.00,1986-10-19,0,1,"2022-11-20 18:09:13","2022-11-20 18:09:19"
942301,0,020,961460,1,5,665,1,C1,Aprobado,107,4,4,32000.00,1984-03-21,0,1,"2022-11-20 18:06:42","2022-11-20 18:06:47"
942299,0,014,877829,1,2,563.75,3,C2,Aprobado,1000,4,4,19000.00,1980-01-06,0,1,"2022-11-20 18:03:48","2022-11-20 18:03:51"
942297,0,020,961455,1,5,668.75,325,C2,Aprobado,107,4,4,25000.00,1983-04-06,0,1,"2022-11-20 18:00:28","2022-11-20 18:00:34"
942296,0,007,961454,1,1,532.5,210,C2,Aprobado,1000,4,4,19000.00,1989-02-21,0,1,"2022-11-20 18:00:23","2022-11-20 18:00:28"
942291,0,011,961449,1,1,462.5,1,C2,Aprobado,1000,4,4,13000.00,2000-10-05,0,1,"2022-11-20 17:56:48","2022-11-20 17:56:53"
942288,1,285,783017,1,1,637.5,221,C2,Aprobado,1000,4,4,25000.00,1999-03-23,0,1,"2022-11-20 17:54:07","2022-11-20 17:54:09"
942283,1,011,961445,1,1,463.75,101,C2,Aprobado,1000,4,4,13000.00,1991-12-12,0,1,"2022-11-20 17:50:58","2022-11-20 17:51:04"
942280,1,072,961441,1,1,476.25,268,C2,Aprobado,1000,4,4,13000.00,1982-10-29,0,1,"2022-11-20 17:49:04","2022-11-20 17:49:10"
942265,0,285,961411,1,1,732.5,334,C2,Aprobado,1000,4,4,31000.00,1972-11-04,0,1,"2022-11-20 17:30:32","2022-11-20 17:30:39"
942263,1,017,961410,1,1,422.5,334,C3,Aprobado,1000,4,4,9000.00,1992-02-06,0,1,"2022-11-20 17:28:14","2022-11-20 17:28:20"
942262,1,011,961409,1,5,421.25,1,C2,Aprobado,107,4,4,13000.00,1975-03-05,0,1,"2022-11-20 17:26:02","2022-11-20 17:26:08"
942261,1,011,961405,1,1,461.25,476,D2,Aprobado,107,4,4,6000.00,1943-01-11,0,1,"2022-11-20 17:22:37","2022-11-20 17:22:43"
942257,1,285,961397,1,4,452.5,1,C3,Aprobado,107,4,4,9000.00,1996-06-19,0,1,"2022-11-20 17:15:44","2022-11-20 17:15:49"
942253,1,072,961391,1,5,495,1,C1,Aprobado,107,4,4,19000.00,1967-07-08,0,1,"2022-11-20 17:13:45","2022-11-20 17:13:51"
942249,1,285,809344,1,1,596.25,126,C2,Aprobado,1000,4,4,19000.00,1984-06-20,0,1,"2022-11-20 17:12:17","2022-11-20 17:12:19"
942242,1,017,961376,1,5,408.75,1,C1,Aprobado,107,4,4,19000.00,1979-01-13,1,1,"2022-11-20 17:06:19","2022-11-30 09:35:40"
942240,1,011,961374,1,1,402.5,1,C3,Aprobado,1000,4,4,9000.00,1989-04-09,0,1,"2022-11-20 17:04:55","2022-11-20 17:05:02"
942235,0,259,961367,1,1,451.25,45,C3,Aprobado,1000,4,4,5000.00,1999-12-22,0,1,"2022-11-20 17:00:31","2022-11-20 17:00:37"
942224,0,150,961354,1,1,505,181,C3,Aprobado,1000,4,4,5000.00,1998-05-15,1,1,"2022-11-20 16:53:33","2022-11-20 17:39:50"
942221,0,014,961349,1,21,518.75,1,C2,Observado,1000,4,4,19000.00,1996-05-10,0,1,"2022-11-20 16:51:55","2022-11-20 16:52:02"
942211,1,072,961331,1,1,525,368,C3,Aprobado,1000,4,4,15000.00,1971-04-27,0,1,"2022-11-20 16:43:59","2022-11-20 16:44:06"
942201,0,011,959624,1,3,456.25,1,C1,Aprobado,107,4,4,19000.00,1991-05-02,0,1,"2022-11-20 16:35:37","2022-11-20 16:35:39"
942200,1,020,961317,1,5,475,1,C3,Aprobado,107,4,4,9000.00,1997-08-14,0,1,"2022-11-20 16:33:28","2022-11-20 16:33:33"
942197,1,150,961310,1,1,560,1,C2,Aprobado,1000,4,4,5000.00,1981-06-03,0,1,"2022-11-20 16:31:03","2022-11-20 16:31:09"
942196,0,285,961309,1,4,512.5,1,D1,Aprobado,107,4,4,9000.00,1993-09-10,1,1,"2022-11-20 16:30:28","2022-11-20 16:51:27"
942185,0,285,872072,1,5,601.25,1,C3,Observado,107,4,4,21000.00,1982-01-10,1,1,"2022-11-20 16:19:28","2022-11-21 09:29:11"
942180,0,017,961283,1,4,407.5,65,C3,Aprobado,107,4,4,9000.00,1996-04-01,0,1,"2022-11-20 16:14:59","2022-11-20 16:15:05"
942171,0,020,961270,1,21,665,1,C1,Aprobado,1000,4,4,32000.00,1984-09-12,1,1,"2022-11-20 16:08:29","2022-11-20 16:50:08"
942142,1,020,961222,1,1,633.75,66,C2,Aprobado,1000,4,4,25000.00,1984-04-22,0,1,"2022-11-20 15:48:12","2022-11-20 15:48:18"
942140,1,072,961219,1,1,595,430,B,Aprobado,1000,4,4,27000.00,1987-09-01,0,1,"2022-11-20 15:46:52","2022-11-20 15:46:57"
942138,0,072,961212,1,5,451.25,1,C2,Aprobado,107,4,4,13000.00,1994-09-23,0,2,"2022-11-20 15:45:14","2022-11-20 15:45:23"
942137,1,007,961211,1,1,507.5,386,C3,Aprobado,1000,4,4,15000.00,1987-10-24,0,1,"2022-11-20 15:45:11","2022-11-20 15:45:17"
